l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
37601937,13021204,2033469,1061043,9460123892,5479609025,1395564920,1537844,0,420955991,2949120
30069406,12439189,1783658,935043,8551970180,4722490954,1220756212,1274695,0,420760590,4784128
101885473,20591231,740494,462102,10654043470,4665627359,743971573,4422777,0,420560907,1114112
8740103,11533517,2070578,1196468,7838804249,4924064360,1421264964,16982,0,420912402,2686976
96017335,18566132,750526,284118,9584850136,4047643127,605559290,4341691,0,420480301,3276800
38995955,12132232,1803042,1039017,9529212568,5364335307,1398310666,1078387,0,420742182,3276800
32689143,12086666,1888664,933061,8440206303,4825286244,1290656041,1234837,0,420404282,3473408
102802220,18618224,730021,363435,10931402489,4706074943,737610693,4523034,0,420833900,1114112
8430848,7660865,1846239,1207935,7900747310,4929598132,1406805844,19524,0,420900981,2621440
98745721,20201722,806503,263817,9553818889,4014648218,589329070,4241159,0,420597066,3014656
40436584,13855503,1916291,1071447,9694697936,5482967815,1398977760,1323004,0,420785135,2621440
33298678,14143467,1981891,910202,7868644981,4612756525,1247985339,934068,0,420472374,4784128
103308538,21068080,632900,347556,10874756496,4581854534,644530937,4607652,0,420699068,1638400
8682775,6286755,1876480,1126486,7866365861,4914305632,1402682462,20314,2,420614898,2424832
97423402,18728991,888342,328312,9526335031,4126050071,649231918,4017802,0,420846075,2883584
45486489,16045992,1713242,1032902,9609447696,5376648737,1347184013,1458935,0,420738779,2883584
34790491,10610278,1916378,903904,8376733619,4869405176,1278419291,1259729,0,420385035,3670016
96816253,20622587,667299,374697,10833160992,4564226695,660325933,4314333,0,420874799,1572864
9158810,11816414,2193602,1245265,7766948528,4919859747,1441443770,18713,4,420587417,2621440
93850675,18700050,1032786,306013,9615564153,4147805721,627130403,3965633,0,420722233,2818048
40453898,13928174,1816027,964771,9664873913,5402341502,1335915154,1704881,0,421101656,3342336
31893710,10135127,2148328,947251,8332939706,4884006117,1299075624,1371511,0,420837350,3276800
100947074,18590639,786996,413531,10900566035,4701840785,703197994,4427154,0,420675572,1048576
8966704,11379201,1914695,1235045,7836835491,4914891327,1414284743,18343,0,420777592,2293760
95806756,14396732,1055354,320072,9080208748,4016555673,621410319,4265055,2,420330899,4784128
38687162,11235678,1673299,940288,9548354972,5235854120,1294230254,1596309,0,420761521,2621440
29194127,9866284,1992510,889952,8573998153,4963880972,1330509872,879048,2,420631760,4587520
109997890,20497121,546793,340791,10527312716,4437853556,615522283,4744137,0,420634538,2818048
8664623,6152815,1853274,1232148,7938845538,4913931188,1396504890,15798,0,420786626,2293760
96886716,15289548,939719,400179,9237858027,4202295765,705146443,3982140,0,420699050,4784128
48148504,13175644,1946462,1026096,9356983501,5164343981,1241311391,2044463,0,420734377,2424832
31446808,13917505,1974881,1126513,8591417278,5022230807,1423209523,639743,0,420358404,4325376
107173673,21873374,587001,341859,10931348275,4544236444,615517201,4816609,0,420758940,2031616
8684872,8916333,2172940,1241523,7477001828,4741471807,1413242134,17542,0,420837512,2883584
85337372,15545334,1015740,361815,9429424909,4235553499,753546760,3573144,0,420678101,5111808
45918704,14602394,1371070,786295,9335333675,4845711579,1124981385,1802552,0,420773072,2752512
25721057,10607978,2200867,1039509,8928490728,5269926985,1454760825,785351,0,420532214,3080192
107415459,18781138,564378,315112,10840280370,4413041767,581229968,4813196,0,420780112,3080192
7747765,7237185,1986079,1135004,7403094950,4692050877,1420378762,17535,0,420789264,3407872
82429215,15852353,1205709,468962,9884929848,4497216156,828196182,3523232,0,420860376,4521984
54040827,13642980,1532619,865587,9457243750,4955426404,1143660556,1849984,0,420635536,2686976
25620986,8029100,2031881,1071044,8730564895,5206119872,1445446260,652331,2,420686519,4521984
111144044,21072053,495772,283710,10739430608,4332497223,521156439,5114776,0,420686161,2949120
9030324,10636810,2125238,1233251,7605029677,4793140496,1414089985,15511,0,420870532,3342336
78904780,14064846,1315884,460792,9330890979,4361874860,766928722,3435961,0,420830518,5767168
61332845,18183303,1503652,862222,9189011921,4797193602,1109024936,2291941,2,420718429,3342336
19449299,10627069,2169523,1120160,8987743752,5401264306,1480127948,638758,0,420828505,3014656
114588575,19795715,444227,243390,10664391860,4250756103,516864547,5054273,0,420681760,2162688
8699955,9842059,1856840,1300400,7862761582,4886516900,1412458992,13556,0,420826496,3145728
90288304,18276606,1121342,467254,9901054843,4546930796,861884450,3393626,0,420377470,3014656
51574791,14107939,1558088,905988,9429266605,5004097101,1172370185,1933053,0,420852814,3145728
20604169,8502902,2288083,1049804,8699765014,5113725854,1367668952,707750,2,420796648,5898240
111738942,18680642,551486,296319,10625121767,4362565295,574763458,4817192,0,420668050,3473408
9415311,12561112,1903781,1117599,7704962950,4797202733,1403458657,16531,0,420846482,3145728
89605584,19952187,1239066,440823,9933069632,4484619195,800606388,3719726,0,421163009,2949120
49639277,13100322,1459609,867990,9581949378,5034854089,1189282418,1913147,0,420650795,2949120
24861836,9464010,1845611,927982,8719738107,5030324530,1355624043,488410,0,420691734,4653056
106669047,18306241,623451,321079,10822295117,4422880801,565193449,4996593,0,420677537,3211264
8240919,7733847,1852672,1136141,7643824554,4772041216,1390125534,18008,0,420686824,2162688
85857688,17849682,1143427,426730,9962780286,4464924597,783697481,3891102,0,420599861,2949120
46275603,10807301,1758234,966039,9459960801,5109610699,1230157836,1935996,0,420668733,1966080
20627483,9178161,2218007,1058523,8362978160,4984750061,1413089656,499969,0,420484814,4849664
112440613,18815725,506294,261695,10552499318,4265558353,524293246,5097278,0,420730086,2883584
8738913,8654757,1982384,1286840,7893815199,4905733606,1430490027,17973,0,420661576,3080192
84513870,16587802,987798,417320,9779724107,4428655906,779117730,3682052,0,420608544,3014656
49046289,13228128,1496797,793496,9487444512,4963863404,1152471310,2068836,0,420884892,2490368
21672632,7013625,2024422,1093143,8457729474,5119596030,1442206074,521094,0,420454499,5373952
113218070,19434244,375932,208271,10418474502,4115346445,462221583,5079729,0,420882193,2293760
9146757,10767375,1712941,1170325,7559313339,4706145672,1333423010,14948,0,420837694,5570560
85422888,16859763,1330500,533318,10009164942,4744061262,947820774,3390383,0,420949370,3276800
53471700,14256853,1433797,863314,9141045684,4735854845,1041423496,2421323,0,420924976,3014656
16370335,7963612,2301743,1090700,8923554957,5379928519,1508606944,545734,0,420433652,3342336
115472769,22068815,391508,234891,10271430461,3978201320,386780293,5342903,0,420462255,1966080
9015061,9035443,1966154,1197123,7702373847,4830094267,1381220355,16230,0,420832729,5308416
81832774,17236060,1280723,523765,10033554093,4738972762,940820251,3447105,0,421065901,3145728
56843181,12053363,1430680,821336,8898580479,4652103750,1095589096,2136234,0,420564294,3407872
17347264,7080704,2225922,1187034,9023868630,5484778485,1581514837,159169,0,420663142,5636096
116577774,22820535,327469,191302,10467521739,4021341659,396697412,5221879,0,420670976,3014656
9698040,14556152,1924392,1247069,7927877521,4861701868,1351927160,17104,2,420839747,5767168
85207968,13674383,1425827,552291,9779952062,4703833416,903930039,3697470,0,420908391,2949120
54958605,14458303,1387449,795057,9166668627,4700564853,1059898348,2213569,0,420547040,2818048
14065194,10602199,2374544,1256494,8634629721,5364066069,1572012154,109606,0,420695106,4521984
122517611,20471329,318845,196190,10293982982,3959313252,382470569,5613115,0,420715526,3080192
8350035,5064831,2253243,1198684,7756492007,4889903216,1420025495,14495,2,420183562,9043968
74792313,20003635,1382179,687061,9981309451,4792145237,947064549,3235579,2,421004398,5767168
59579692,18358611,1109287,779035,9094978471,4509864629,943212488,2439328,0,420615820,4325376
15520190,10262931,2101494,1175788,9099325934,5560254589,1563621144,221211,0,420547380,3211264
119361632,22078028,340040,189005,10464238161,4000319822,359554703,5542226,0,420662269,2686976
9565172,10899407,1691001,1155359,7793329965,4804085312,1373514054,17795,2,420461841,7405568
77643795,16822897,1294397,558896,10034824417,4727952335,876566623,3340871,0,420877241,2686976
59935532,15384729,1302176,820816,9327597717,4751799164,1012345269,2434085,0,420703227,2949120
16690107,11393914,2243248,1177584,8922330005,5397747445,1526782237,453537,0,420611142,4194304
117196975,20828196,454315,256312,10523630783,4153380027,438826192,5417885,0,420919751,1966080
9040491,13340564,2169907,1411213,7635739859,4822502406,1413372142,16045,0,420682345,5767168
75874943,12740699,1407439,478212,9861261654,4626518198,855616322,3505411,0,420805521,4718592
53353008,14325444,1351958,754464,9333279687,4723384750,1080397657,2122999,4,420755785,3276800
14424495,10313239,2585227,1246318,8885012481,5488883341,1608068140,349513,0,420753728,3145728
114154209,22560562,368425,196893,10567059544,4019255005,384072648,5418405,0,420788918,2490368
9692453,15291856,1950100,1266732,7882307814,4888124008,1391219707,16843,0,420820604,5832704
81983703,10722230,1265372,516888,9903831061,4733425952,950091877,3109502,2,420920192,5111808
55256889,13913909,1172751,750039,9339875532,4706940739,1061049666,2144959,0,420809483,3014656
18221712,8830393,2302836,1232944,8851501975,5425147999,1577704356,236796,0,420779355,3276800
120700125,23730196,346485,219450,10538973144,4102214313,441599334,5279527,0,420967220,2097152
9069255,9956802,1896259,1187196,7806923424,4870267229,1410495058,17902,0,420634216,5505024
81665554,15123007,1112240,522868,9559244498,4575455929,867237222,3417320,0,420639019,3342336
54957618,17538010,1239362,715401,9194078017,4621951921,1034519809,2025193,0,420724999,3276800
15115959,8231323,2267050,1151190,8846592310,5438212598,1561782560,263717,0,420922408,4521984
124497910,21394807,241478,168325,10526969090,4051161112,454063668,5133970,0,420919266,2949120
8950682,8928356,2079231,1212932,7747874256,4881505710,1449663765,15976,0,420815251,7208960
84427673,16084726,1339375,550350,10106613449,4836394135,979876636,3430829,0,420774636,3145728
55388542,16450077,1206420,776608,9027642545,4572584061,1009791515,1994207,0,420687118,2818048
13752996,9126108,2287588,1170890,8795334724,5424100879,1546000598,277504,0,420955549,4718592
113052908,18445933,368764,171516,10431979930,3991059080,365214415,5715441,0,420877543,3211264
8547992,6446152,2123603,1089728,7704511855,4857078711,1430015056,18967,0,420743035,7602176
75933852,22072070,1308242,701182,10012138060,4807004049,969958045,2976112,0,420486730,3211264
62818710,16305724,1378959,810810,9045812059,4591066227,968863890,2525796,0,420549072,4653056
14223743,9924129,2282239,1222210,9066525673,5556454963,1585238386,203552,0,420681162,3342336
114596402,22495223,320579,165230,10685990785,4009186198,368633401,5349856,2,420826472,2686976
8788548,11780931,2048103,1326821,7643829819,4840348504,1419659485,15389,0,421041152,7340032
74736567,15273454,1357573,519368,10025048680,4751527389,968143784,2952966,0,420513660,5832704
60550142,13651427,1460726,832133,9083336201,4616287577,991727292,2393531,0,420533631,4194304
19577450,9183645,2306650,1162763,9225864863,5589841711,1555153558,311987,0,420587339,2752512
112746381,21244846,393339,205113,10698159425,4143311339,424196326,5410104,0,420716361,1966080
8438463,5261840,2088042,1209014,7743711836,4843228382,1409257781,18013,0,420752946,5046272
78022753,14434496,1273762,499144,10023754230,4677432914,868324810,3604778,0,420414325,2883584
51951321,12643507,1488220,776883,9500684253,4885369355,1122574272,1988137,0,420945333,2621440
20826993,9902245,2405067,1010698,9078248355,5342446537,1441053214,724332,4,420518282,2621440
108586838,19945031,496439,280726,10751123927,4299640375,523212573,5130657,0,420931855,2818048
8410600,8402769,1969791,1254662,7763043379,4855021481,1422823987,18707,0,421093634,3211264
79905726,17146411,1011895,400525,10137416267,4467239544,780054421,3643700,0,420531307,3080192
55070620,13573580,1759570,1001377,9281679129,5093275830,1233749011,1948123,0,420610168,2621440
26587869,9949838,2041043,1117492,8513974294,5080987969,1404592263,790958,4,420465004,4653056
112227068,20095349,540842,311111,10747050600,4408505467,574071483,4937990,0,420612306,3407872
9045318,13378433,2049983,1271917,7596960875,4777306728,1412507439,15993,0,420811438,3080192
84123244,14132835,1120694,433517,9717484115,4460038589,799711080,3572559,0,420861914,2883584
47971799,12248277,1705294,889331,9412083581,4991768265,1178226821,2144343,0,420832020,2818048
15316914,8650608,2375742,1091069,8280572697,5076876977,1447705811,238569,7,420375811,4521984
115925182,23037012,341731,198083,10613875117,4083303550,429634258,5240795,0,420910591,2097152
8652405,7825855,1770599,1059323,7338488858,4562165238,1323075230,13267,0,420533953,5963776
67590586,21081003,1569572,603613,9775015172,4710204610,963687634,2948370,0,420714042,5832704
62955406,11002010,1222224,523579,9097814954,4461824730,899334599,2664725,0,420574574,2818048
11183021,12179537,2506940,1398291,9050315676,5689849414,1657026163,36341,2,420436691,3014656
122861661,24376332,80174,42256,9894549634,3482652610,211213756,5371651,0,420926092,3145728
9343286,4154699,2196315,1155079,8572639351,5338928067,1554647549,20723,0,420303326,4063232
66830978,19625130,1613262,694620,9456406850,4634042255,974527859,2754334,0,420654136,4784128
64563809,12497693,1076730,475620,9457721385,4483201309,882756240,2923896,2,420744004,2359296
11572292,15650087,2444850,1355791,9111974465,5734500554,1668538595,20061,0,420413872,786432
122972070,25999997,137300,51171,9797521218,3440132801,210188386,5299752,0,420459640,5242880
9552548,6448191,2018797,1165382,8703408099,5374555073,1525963735,17856,0,420213692,4325376
67383155,18076680,1432532,654119,9463786082,4644046366,970645931,2896200,2,420854595,5242880
72072784,14052615,991676,502199,9335709655,4471554344,878921301,2775279,0,420861457,2031616
11859042,16720039,2260277,1297745,9158298761,5727155294,1665683601,26322,0,420322483,3014656
123367562,24570532,181183,97066,9840647835,3560006252,210886093,5748303,2,420753565,4653056
10180541,7777055,2112705,1129283,8604147544,5252455065,1463170364,18868,0,420514602,5373952
69529937,16190156,1369302,721765,9566097852,4700729572,989293668,2909001,0,420776947,3080192
64578143,11037699,1279739,511054,9197043232,4514519386,913867422,2691868,0,420334362,2818048
10647101,13222178,2170333,1450273,9062688971,5663967043,1657905738,28495,0,420268824,2555904
125255708,22034269,249137,153963,10052786944,3754485803,279840168,5863482,0,420797915,3145728
10050212,9208179,2060754,1166744,8262885516,5094244304,1441874148,17208,2,420318131,6881280
73712273,19533728,1403267,671079,9706902156,4722498080,954994419,3058136,2,420743341,3211264
59538413,18167125,1259905,677191,9155265536,4474710875,910911073,2670952,0,421005579,4587520
13349591,10552186,2465493,1312095,9159875484,5737011799,1663416149,186200,0,420894739,3145728
119642693,20934094,218911,125397,10548086203,3949410393,398201763,5131952,0,420771512,2555904
8114709,4529421,2137006,1113485,7831026801,4905725347,1432191856,15010,0,420298227,7602176
79496668,14065294,1312780,675029,9935124662,4860976825,975737335,3241234,0,420846985,4390912
59901990,11220829,1503362,793093,8935505930,4606653995,1067812012,2581716,0,420642206,4784128
12964896,9547029,2470809,1191701,9001135777,5622929733,1659920693,71012,2,420309724,5701632
122146573,19698713,260777,158403,10241302989,3867683625,314773105,5838010,0,420914902,3211264
8606218,5061791,2213783,1216449,8045233116,5035243333,1477201411,14993,0,420200002,7012352
75848506,20949013,1422555,733980,9955005110,4779193377,942281774,3373846,0,420791644,2949120
62281765,15832142,1188178,662772,8907580179,4461031861,1000551497,2490573,0,420635908,4980736
12199919,7085402,2277198,1169227,9224424898,5699933212,1661004308,72598,0,420655870,3080192
117981949,23050483,254667,137319,10556108710,3923218531,329725867,5242863,2,420784634,2555904
9343754,8200918,1869796,1274094,7908138838,4894516042,1390971472,17213,0,420927372,7602176
80310761,14678896,1387926,585094,9720630432,4726120582,970270811,3037625,2,420636699,3342336
58566417,19871669,1385897,753837,9179956292,4590510385,943509897,2560160,0,420916261,4325376
16804096,10333891,2228972,1063758,9219944249,5625678409,1600101964,261650,2,420679340,3014656
119524017,22642086,351776,224157,10562645811,4127639216,452540228,5200889,0,420618320,1835008
8667823,11826298,2206862,1225174,7745453672,4890370469,1446614889,16691,0,420685864,5898240
84609216,15320369,1194488,537564,9892313451,4695562360,954378077,3306134,0,420451273,2883584
57114918,15518738,1410175,926195,9231951768,4764780055,1074699889,2157771,0,420920524,3211264
20201581,9364126,2095000,1151984,8849330179,5400652917,1528973282,552148,0,420568904,3342336
113306440,20156480,318101,182744,10207481502,3920456301,394548387,4969378,0,420719147,2752512
8894569,7142608,1915865,1150651,7791450881,4833763974,1411087814,17260,0,420779506,7208960
76252552,13634358,1225876,479216,10108626010,4730439552,888428468,3349500,0,420466131,4718592
55836591,16064449,1183534,769949,9116833489,4592590236,1007377970,2192940,0,420713123,4390912
17112637,6980317,2302611,1219753,8916018246,5529445747,1611476882,237689,0,420564349,4718592
130221889,22098119,224828,176460,10302511660,3984626864,456827095,5360529,0,420759367,2883584
7977618,4465616,2198806,1220662,7687543675,4879246667,1454803662,16157,0,420128587,7274496
77109508,19790484,1355801,802936,9949985770,4845432193,999818286,3418840,0,420460087,2949120
61401463,16781215,1288543,787066,9187660012,4612455608,959800987,2586958,2,420660468,3407872
18701999,10227735,2171531,1029336,9258770755,5516083340,1517039515,317618,0,420381232,4653056
113228988,21542017,382567,202806,10683981875,4115729021,432001152,5259517,0,420873194,2293760
9223466,7554613,1873201,1209527,7902895392,4880103960,1393798118,17946,0,420475266,3735552
80770720,15179096,1338231,453539,9895973348,4589606558,845284367,3558251,0,420874781,3145728
52112171,14646043,1461319,838376,9246183424,4771877439,1066687528,2037113,0,420641872,3473408
20527921,5390936,2441934,1164553,8803276347,5367899854,1516059452,612233,0,420565194,4653056
116767406,23227463,396788,232138,10593919559,4148057143,458713628,4970585,0,420559807,2621440
8574057,12431844,1947231,1184281,7720542325,4840131549,1434850662,17568,0,420741267,4325376
82618459,14603001,1151231,484950,9909363324,4570226217,830776160,3499139,0,420669807,5701632
48417810,15107206,1471230,807603,9110692324,4695349135,1058575654,2214152,0,420754238,3080192
17645492,7052562,2400110,1113536,8830622714,5401283402,1540127339,330542,2,420724704,3145728
115930155,22065135,359690,199036,10699796150,4147229839,445194424,5003872,0,420748566,1835008
8283863,9562536,2063490,1198795,7539402892,4758405647,1419692509,15489,0,420552375,6291456
83885159,16656170,1297913,531694,9902947202,4703264991,904623199,3377693,0,420669260,3473408
54517320,12273163,1463166,809901,9226685029,4765906762,1067429474,2401249,0,420584400,2686976
19078560,9877342,2261840,1239305,8829848262,5384835817,1561724281,356019,2,420584791,3211264
114084609,21022263,318877,191327,10496288081,4063605549,442254458,4894734,0,420780943,1900544
8232599,7842794,2058418,1249150,7689440978,4818553025,1419740523,17680,0,420649619,6225920
80535140,12196167,1187460,516142,9933506628,4755019809,974624106,3300745,0,420596478,5111808
57137557,14411039,1479115,841817,9135008153,4765259248,1106279415,2435107,0,420690430,3473408
12170937,7620926,2532499,1168404,8667119110,5408027391,1584188322,178570,0,420555002,5832704
116491136,21437842,250125,131100,10159256978,3766315215,306143990,5495366,0,420901691,3407872
8829508,7607490,2223504,1187685,8033561216,5031864842,1456468273,14736,0,420166401,6619136
79882813,21468803,1418208,679062,9739636960,4798112304,950495721,3524516,2,420815248,3014656
60367412,15734258,1246329,709563,9233976540,4589410659,1001243107,2488161,2,420684744,4456448
15249491,7148673,2408918,1170212,8989825144,5582819147,1625634077,136915,0,420419184,2818048
127520487,24044469,283651,190662,10093207190,3854066110,344958348,5500910,0,420545535,2162688
8171528,4143821,2239265,1139980,7861905414,4970951241,1456428087,14064,0,420441876,7471104
77099470,20240008,1446764,813783,9804131335,4797161212,1000064063,3298234,4,420795176,3342336
59865433,14815884,1405459,744651,8984831204,4534945557,960907103,2850840,0,420931016,4587520
12728000,11206393,2196134,1241991,9112621358,5605304456,1610519572,123699,0,420743915,3407872
131271510,24117218,228232,174689,9905009305,3789777384,351737853,5310164,0,420568455,2490368
8970739,8850827,2286673,1141202,8077812044,5006511363,1434419230,15063,0,420146520,7667712
74837114,18269288,1363624,636276,9938460295,4780583550,993949457,2984964,2,420557198,3932160
62048211,19811993,1298470,708406,9245327833,4590621276,963331763,2564160,0,420585196,4259840
12334959,6867440,2548717,1205425,8981581109,5597512549,1646197427,146052,0,420612256,2621440
121609586,21920755,197363,146634,10173564087,3832531171,332765182,5472536,0,421025239,2293760
5652832,257291,1167765,417355,4215464098,2496122579,689448955,12314,0,420321805,34209792
4870258,22272664,231256,129,61468014,56944934,36239264,0,0,420199877,38928384
