l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
4090028,493,1108992,55550,272552920,586547845,424225944,0,0,419625348,40894464
4140031,917,1120340,57030,275719488,586026834,422158090,0,0,419756730,41091072
4056752,609,1100603,55969,270694600,586754852,425405636,0,0,419644236,40960000
4081847,421,1100869,57199,270765987,586975560,425769215,0,0,419725209,41156608
4063659,451,1101019,57676,270422570,587674286,426395629,0,0,419671995,40894464
4076889,556,1104126,58071,269396562,586601003,425908050,0,0,419669271,41025536
4147593,729,1120417,59804,275560312,586115813,422039335,0,0,419672835,41091072
4061102,526,1102418,59302,269565197,586391929,426025681,0,0,419627625,40108032
4072175,318,1104002,59821,268445706,585922125,426487666,0,0,419653524,41025536
4068564,664,1100307,60332,268910840,587732069,426847756,0,0,419684745,41091072
4063785,602,1100059,60971,268512080,586450491,426522935,0,0,419688486,41091072
4123747,723,1118710,63284,273075171,585829965,423625277,0,0,419577051,41091072
4117110,290,1110647,62595,269976428,586838670,425766182,0,0,419688084,41025536
4080249,888,1100909,63018,267138444,587455058,428040487,0,0,419698287,41091072
4080598,359,1100201,63683,267130347,586703511,427245786,0,0,419641560,40960000
4074798,627,1097645,63694,265842781,586333314,427804994,0,0,419686782,41156608
4096818,655,1101895,64817,266968372,586458218,427535330,0,0,419676645,41025536
4168947,843,1120245,66162,271680612,586125886,424670588,0,0,419750418,41025536
3977965,639,1110104,65163,265034749,587567613,429495854,0,0,419677011,41091072
4074351,1015,1098527,66138,266423708,586076483,428183776,0,0,419671179,41091072
4074117,594,1096863,66272,265862184,586427096,428263616,0,0,419651550,40960000
4078325,727,1100320,66979,265609533,586638113,428556860,0,0,419674992,41222144
4159051,617,1116776,68147,270443340,585420449,424042388,0,0,419666724,41025536
4079194,486,1099284,66901,266400107,586584211,428557375,0,0,419672976,41091072
4079361,444,1093392,68092,265738682,586696217,428851780,0,0,419662590,41025536
4067466,918,1096736,68850,264958050,587414202,428965272,0,0,419669703,41025536
4080816,341,1096277,68782,265005260,586135974,428477794,0,0,419689887,41156608
4128411,875,1113837,71086,268652025,586578511,426778451,0,0,419619159,40960000
4116549,793,1109392,69827,266134913,586547147,427673033,0,0,419731446,40894464
4065320,541,1093500,70204,264172856,587785350,429962735,0,0,419706282,41025536
4080672,644,1094619,71138,263734773,586936502,429740973,0,0,419661114,41091072
4072246,508,1095247,71188,263289909,586808004,429960716,0,0,419672133,41091072
4080803,741,1098762,71638,263333279,587339448,429935513,0,0,419636292,41091072
4178680,670,1117528,73780,268924091,586554118,426420319,0,0,419739423,41091072
12855915,2748,3358195,3112487,550938307,2206750313,1837566602,100493,0,419948415,41222144
42780472,3950,10856061,13317008,1662757181,7839533683,6695269023,464599,0,419782689,41746432
42982727,3472,10899932,13329120,1668555128,7856486126,6705443481,466706,0,419832446,41746432
43568127,3403,10929463,13259011,1665884191,7849826244,6702931153,468718,0,420088784,41746432
44645840,3390,11307023,13585208,1713625118,7820523175,6639425989,478562,0,419920366,41680896
42404079,3629,10697220,12847253,1624609647,7699429624,6576964630,465375,0,419800544,41746432
43711969,4124,10765391,12927847,1625396081,7703733994,6574808129,452190,0,419695877,41877504
42565507,5458,10430307,12428617,1572509321,7521190614,6436793149,461613,0,419836975,41746432
43830692,4697,10697366,12800751,1618243469,7665166857,6547925776,463140,0,419902794,41811968
45345005,5229,11052203,13232192,1673464843,7785080490,6639169813,475727,0,419681805,41811968
45758987,4600,11181636,13370079,1690199701,7830214969,6663059580,480462,0,419904996,41811968
44984323,5683,10975387,13146504,1661970392,7838172511,6690230623,469315,0,419914741,41811968
43474072,4934,10613300,12596171,1592852403,7566873904,6456872149,461887,0,419834058,41811968
44969865,5657,10887390,12958112,1639641015,7763349176,6628318499,461011,0,419961008,41811968
42646800,4360,10434760,12451487,1574086154,7528841937,6421057152,462761,0,419896069,41746432
45886129,6102,10996370,13100411,1651894084,7594007325,6454082107,475381,0,419998757,41811968
46566989,5926,10874711,13085471,1648537467,7799480188,6662512630,469286,0,419874300,41811968
45991080,6264,10722530,12942729,1603667931,7773416072,6621164161,460253,0,419738784,41746432
45726338,7176,10594926,12833771,1564586340,7815134884,6636205499,456610,0,420188412,41746432
45546482,7399,10567712,12839328,1562094998,7808025608,6631938257,455297,0,419611344,41746432
46728410,7256,10906738,13148001,1604853113,7796006465,6586222482,471422,0,419849371,41746432
45867491,5646,10645601,12882794,1570672586,7813450775,6629704603,458947,0,420114300,41746432
40809103,4472,10217021,12126686,1484160255,7453454538,6322702894,433173,0,419624011,41811968
44065713,5669,10733664,12861439,1571064703,7838888138,6655329394,461713,0,419811632,41811968
42282065,5131,10144934,12161020,1485826404,7502109581,6367041172,452280,0,420059810,41746432
45099646,5893,10809721,12935825,1580841699,7826378401,6635179552,463952,0,419859356,41746432
44576506,4910,10729095,12798483,1566600160,7694690608,6511127109,465217,0,420140715,41680896
44847689,7086,10624473,12857930,1570139416,7830360386,6646148190,458645,0,419870683,41746432
44871610,5904,10655308,12816348,1567303187,7821407479,6639666415,458542,0,419779288,41811968
44890446,6429,10676272,12849707,1571230872,7834072471,6648160031,461055,0,419775100,41811968
45033676,6149,10701857,12856562,1573583741,7852178378,6664129643,461533,0,419885472,41811968
46176624,6382,10929777,13174155,1610904100,7771980262,6556326241,469942,0,420013944,41811968
44953452,6217,10623467,12847581,1568440010,7824382895,6641286108,454538,0,419632232,41877504
44987544,6498,10650256,12872759,1572321536,7843085848,6656442609,459639,0,420119200,41877504
44920153,6440,10630563,12850456,1569826151,7830671620,6646652646,455386,0,419864844,41943040
44878083,6641,10633888,12843121,1570093601,7831035841,6644709005,457399,0,419960278,41877504
45914383,6073,10872312,13097683,1604868532,7804132030,6592843211,466525,0,419593948,41877504
45367638,6733,10715173,12939223,1582572111,7835630728,6641961114,461238,0,420078074,41877504
44966130,7375,10633924,12849501,1570493006,7831635260,6646761052,458699,0,420033390,41877504
45050002,6150,10601040,12852529,1568442046,7822592571,6639309236,459682,0,419855058,41877504
45046809,6336,10613223,12899802,1572524941,7843008018,6655286489,459313,0,419514701,41877504
40499879,5773,9571311,11554177,1409320803,7027385412,5963698224,409203,0,419889970,40894464
43203494,7994,9595068,11735640,1421446925,7006580217,5913294321,409895,0,420076417,41746432
48422255,10478,10503476,12927193,1568011022,7861518945,6679948804,460186,0,419996251,41877504
48473310,11351,10537206,12913066,1569163228,7862294065,6678832144,461157,0,419869429,41943040
48616558,11126,10557252,12949716,1573352401,7885015865,6697688511,462320,0,419896760,41877504
47367074,9413,10627748,12924195,1574956036,7878033292,6689157542,464038,0,419460930,41877504
48743818,9154,10951695,13296220,1623599565,7868132867,6643632367,477164,0,420087024,41877504
47466370,9765,10700479,12925610,1580917755,7893933747,6701428246,466148,0,419920232,41877504
47455679,9235,10632186,12919861,1576614601,7886624990,6696196609,463146,0,419574174,41877504
47411495,9082,10639784,12935152,1579767841,7896591727,6704183370,462666,0,419875192,41877504
47418396,10526,10634300,12916073,1577183827,7885475257,6694588396,462789,0,419879746,41877504
45887045,9264,10359245,12521864,1526499421,7549202864,6375147180,459908,0,419857282,41811968
47913683,9308,10802012,13057021,1596312257,7875445560,6670991483,471027,0,420148494,41877504
46649646,8500,10466290,12712096,1544515307,7741453774,6570170627,456625,0,419824755,41877504
46944981,8130,10540430,12832336,1564651119,7831048331,6650452179,461256,0,419953245,41877504
47480653,8734,10687041,12906447,1578870146,7891177683,6699781365,464495,0,419861626,41877504
47379191,8874,10581329,12864376,1572369422,7855470488,6669785651,463564,0,419580610,41811968
48562313,9638,10955681,13235546,1620350232,7868738906,6645987084,476672,0,420076316,41877504
5722451,1038,1432872,1499392,87076668,785638665,718666381,11583,0,419702997,41287680
4570024,0,1201607,1215333,43068023,595927618,557430656,0,0,419667627,41222144
4549411,0,1199788,1213211,42835719,596478294,558374084,0,0,419688243,41222144
4535200,0,1200247,1214819,42704119,596803133,558182178,0,0,419706441,41156608
4704999,0,1251543,1258249,44147041,595595297,556268657,0,0,419683143,41091072
4523302,0,1198682,1207281,42414471,596730391,558800586,0,0,419705202,40960000
4497445,0,1196130,1201605,42204328,595317490,557599129,0,0,419675214,41156608
4499398,0,1192998,1201105,42212033,596830287,559102836,0,0,419746527,41156608
4497443,0,1195692,1203440,42237699,596448167,558694005,0,0,419649774,41222144
4565105,0,1217083,1221522,42916533,596220632,557925433,0,0,419596767,41091072
4609490,0,1233318,1225606,43027185,596725895,557373094,0,0,419702934,41091072
4515692,0,1214727,1199080,42088519,596012059,558354226,0,0,419714595,41156608
4527737,0,1219180,1199864,42108555,596492563,558974305,0,0,419681826,41222144
4536479,0,1223496,1198136,42041110,596294605,558680972,0,0,419706000,41156608
4509157,0,1232406,1194566,41834277,596352422,558882235,0,0,419656581,40894464
4699784,0,1285923,1245973,43651544,595765478,556851899,0,0,419703951,40960000
4739153,507,1211569,1155619,45219274,596701527,556530579,0,0,419688444,41025536
4693514,264,1202851,1182275,45278724,596250155,555719758,0,0,419710050,41156608
4623417,0,1206858,1201498,44072608,596421447,557398203,0,0,419683098,40960000
3837040,7126,1948005,211328,116280079,596182498,507290704,0,0,419710086,41287680
3691058,227,2105349,2,134194200,596622586,499942288,0,0,419685711,41353216
5552020,102578,3043820,4,80822050,596716718,534122500,0,0,419707497,40960000
6550149,1538,3481562,0,34002073,596144351,563976364,0,0,419670567,41156608
7247480,2615050,3424095,0,33244518,596751976,565517163,0,0,419699172,41156608
4743191,1087054,2114898,121470,74851708,586772733,547060504,0,0,419694615,41222144
3138873,44,1605078,165643,90201769,596356325,540564870,0,0,419609280,41156608
3193459,10,1631701,165662,91300588,595618889,539627546,0,0,419765877,41222144
3096251,37,1585159,157737,88968985,596700957,542058516,0,0,419684829,41156608
3088898,38,1577502,151915,89287017,596969275,542462629,0,0,419708274,41156608
3085713,25,1566097,143255,90111958,595909503,541781415,0,0,419678358,41156608
1220582,165,734014,62917,51757949,305696436,258709786,0,0,419929475,38076416
